Ensemble_ID	NOM_1	NOM_2	OSF_1	OSF_2	OSCC_1	OSCC_2
ENSG00000207763	0	0	0	0	4	0
ENSG00000258215	0	2	2	4	1	2
ENSG00000208022	0	0	0	5	2	0
ENSG00000111058	207	513	281	41	90	57
ENSG00000258026	0	16	2	0	12	1
ENSG00000265227	0	2	0	0	0	1
ENSG00000139220	42	189	85	14	118	38
ENSG00000257467	0	15	3	0	17	3
ENSG00000258162	0	8	0	0	16	9
ENSG00000258375	0	8	4	0	6	0
ENSG00000257609	0	0	0	0	5	4
ENSG00000257747	2	0	2	2	19	2
ENSG00000258193	0	2	0	1	5	3
ENSG00000133773	668	1146	819	712	1110	608
ENSG00000221260	0	0	0	0	0	0
ENSG00000221121	0	0	0	0	1	0
ENSG00000127720	304	502	419	110	356	172
ENSG00000257875	6	1	13	2	18	6
ENSG00000258170	0	4	0	2	3	3
ENSG00000257837	0	0	0	1	4	1
ENSG00000257431	0	2	4	4	28	14
ENSG00000179104	1329	1378	850	673	807	349
ENSG00000252220	2	0	2	3	2	0
ENSG00000213270	0	2	0	0	7	2
ENSG00000258338	0	4	0	0	8	0
ENSG00000257124	0	0	0	0	0	4
ENSG00000221148	0	0	0	0	8	3
ENSG00000257729	0	0	0	0	2	2
ENSG00000258358	0	0	0	0	6	4
ENSG00000257296	0	0	0	0	1	0
ENSG00000072041	120	321	158	724	2281	2255
ENSG00000258073	0	0	0	2	37	214
ENSG00000231738	0	14	8	2	30	29
ENSG00000133640	26	24	26	26	71	29
ENSG00000269916	0	0	0	0	5	0
ENSG00000180318	48	2	0	4	15	10
ENSG00000258815	2	10	1	2	43	2
ENSG00000257855	0	0	0	0	6	0
ENSG00000263449	0	0	0	0	6	0
ENSG00000258206	0	1	0	1	7	0
ENSG00000198774	260	402	826	228	820	19
ENSG00000133636	38	14	62	0	15	2
ENSG00000258178	0	0	0	0	6	2
ENSG00000182050	8	6	9	6	104	29
ENSG00000257897	4	0	0	0	1	6
ENSG00000258185	0	0	0	0	0	1
ENSG00000264077	0	0	0	0	1	0
ENSG00000242850	0	0	0	0	5	5
ENSG00000258205	0	0	0	0	6	2
ENSG00000257648	0	0	0	0	1	2
ENSG00000258173	0	0	0	0	1	0
ENSG00000258128	0	0	2	10	20	22
ENSG00000257912	0	0	0	0	8	6
ENSG00000257940	0	0	0	0	6	1
ENSG00000258179	0	0	2	0	4	2
ENSG00000240721	0	0	0	0	8	2
ENSG00000165805	4	0	1	0	32	15
ENSG00000133641	1200	1863	1395	974	1437	1016
ENSG00000198707	587	1136	1034	2495	1731	989
ENSG00000252747	0	6	0	0	1	0
ENSG00000257752	8	8	6	17	24	8
ENSG00000139324	3089	4804	4092	6211	8885	6426
ENSG00000199245	0	0	0	2	3	0
ENSG00000049130	2207	2303	2347	1841	1414	1971
ENSG00000252850	0	0	0	0	0	0
ENSG00000246363	2	2	10	1	25	6
ENSG00000257629	0	0	0	0	12	2
ENSG00000257156	0	0	1	0	5	0
ENSG00000238302	0	0	0	0	0	0
ENSG00000257820	0	2	0	0	4	0
ENSG00000139318	1592	2765	2009	9594	10132	3777
ENSG00000271327	14	6	6	10	33	4
ENSG00000271259	3	6	0	7	8	2
ENSG00000139323	517	672	709	683	706	518
ENSG00000226982	10	4	2	19	32	12
ENSG00000257594	54	56	60	106	79	41
ENSG00000259075	0	0	0	0	0	0
ENSG00000270344	31	17	35	30	24	1
ENSG00000258302	32	109	32	39	97	11
ENSG00000070961	1931	3803	3674	5583	3499	1919
ENSG00000266347	11	36	2	15	23	4
ENSG00000271614	68	174	119	95	84	53
ENSG00000252207	0	0	0	0	1	1
ENSG00000257480	0	2	0	4	11	0
ENSG00000252823	0	0	0	0	0	0
ENSG00000258216	0	4	0	1	10	2
ENSG00000258290	0	0	0	0	2	2
ENSG00000257725	4	4	15	9	11	4
ENSG00000257194	0	1	0	0	18	11
ENSG00000258183	0	0	0	0	10	9
ENSG00000257995	0	0	0	2	8	0
ENSG00000257787	0	0	0	0	3	3
ENSG00000197651	0	0	0	4	26	14
ENSG00000196243	0	0	0	0	17	5
ENSG00000083782	0	0	0	2	12	17
ENSG00000139330	0	44	18	0	20	11
ENSG00000139329	2273	12002	8890	8175	6597	8198
ENSG00000011465	12395	61304	27563	6463	6256	8343
ENSG00000258148	0	0	0	0	1	0
ENSG00000258100	0	2	2	2	5	2
ENSG00000258125	0	0	0	0	2	1
ENSG00000258224	0	0	0	0	5	2
ENSG00000257893	0	0	0	0	20	7
ENSG00000257863	0	0	0	0	12	1
ENSG00000257242	48	210	51	79	100	171
ENSG00000133639	2548	4231	3311	4780	5110	7566
ENSG00000245904	12	20	16	29	66	173
ENSG00000239201	0	2	0	0	4	0
ENSG00000199895	0	0	0	0	4	2
ENSG00000205057	0	2	7	2	20	5
ENSG00000266923	0	0	0	0	0	0
ENSG00000257127	0	10	2	0	45	13
ENSG00000205056	0	63	40	22	68	39
ENSG00000258262	0	0	0	0	7	3
ENSG00000238865	0	0	0	0	0	0
ENSG00000214215	2	2	0	6	12	22
ENSG00000187510	4	12	3	6	21	38
ENSG00000102189	6768	9689	8083	6699	4883	4837
ENSG00000258012	58	37	21	78	31	25
ENSG00000257195	28	20	20	32	19	15
ENSG00000202534	0	0	0	0	0	0
ENSG00000257345	0	0	0	4	12	0
ENSG00000257322	0	6	0	1	16	8
ENSG00000207365	0	0	0	0	2	0
ENSG00000270506	0	0	0	0	10	2
ENSG00000256393	133	136	114	106	123	66
ENSG00000257746	0	0	0	0	6	5
ENSG00000221617	0	0	0	0	0	0
ENSG00000257210	0	4	0	0	0	0
ENSG00000258171	0	4	3	0	14	12
ENSG00000238361	0	4	0	0	0	0
ENSG00000201502	0	0	0	0	5	0
ENSG00000257512	0	4	4	0	5	8
ENSG00000257252	0	4	6	4	6	2
ENSG00000239073	0	0	0	0	2	0
ENSG00000173598	1635	3433	4317	2787	1568	971
ENSG00000177889	2218	3483	3042	3033	3379	2492
ENSG00000200011	0	0	0	0	1	0
ENSG00000198015	1014	1306	1388	985	1688	1255
ENSG00000243015	20	60	41	12	34	14
ENSG00000258271	0	2	0	0	2	0
ENSG00000246985	13	49	26	29	30	13
ENSG00000120833	372	1218	642	696	206	89
ENSG00000186076	87	86	89	124	96	134
ENSG00000169372	353	657	646	417	563	225
ENSG00000258274	66	104	114	40	58	14
ENSG00000264978	0	3	1	0	2	0
ENSG00000258303	8	16	25	8	14	17
ENSG00000257283	0	9	17	2	16	10
ENSG00000271382	2	28	2	2	36	4
ENSG00000223126	0	4	0	2	1	2
ENSG00000257360	0	0	0	0	11	2
ENSG00000136040	704	1260	677	913	991	189
ENSG00000258035	0	2	0	0	7	0
ENSG00000258172	2	12	2	3	8	0
ENSG00000258365	8	16	9	21	33	10
ENSG00000173588	503	809	739	776	870	613
ENSG00000244391	4	7	8	8	6	7
ENSG00000213250	30	79	33	47	56	18
ENSG00000257400	0	0	0	0	17	1
ENSG00000244091	0	1	0	1	1	0
ENSG00000258357	6	2	0	12	5	11
ENSG00000236349	9	3	12	16	23	10
ENSG00000266099	0	0	0	3	3	0
ENSG00000057704	847	2293	1356	3310	2730	1893
ENSG00000257847	4	9	8	6	20	6
ENSG00000216306	6	4	0	4	8	8
ENSG00000208038	0	0	0	0	0	0
ENSG00000184752	1030	1707	1929	1917	1775	911
ENSG00000120798	573	1085	879	1197	962	468
ENSG00000180263	1895	2321	1701	5790	5793	3292
ENSG00000257121	18	8	0	18	8	8
ENSG00000237774	3	6	7	21	9	2
ENSG00000028203	2127	3730	3383	3810	4460	2500
ENSG00000202470	0	0	1	2	4	7
ENSG00000257666	2	2	6	16	16	8
ENSG00000212535	8	1	3	4	9	0
ENSG00000199172	0	2	6	5	6	1
ENSG00000265917	2	8	7	12	6	2
ENSG00000258247	0	0	0	0	2	0
ENSG00000258313	0	0	0	0	3	2
ENSG00000257583	0	0	0	0	6	4
ENSG00000257943	0	0	0	0	12	3
ENSG00000222544	0	0	0	0	6	0
ENSG00000241556	2	5	0	4	4	4
ENSG00000111142	2588	4364	3861	2895	3945	2761
ENSG00000136014	47	69	27	16	59	47
ENSG00000212448	0	0	0	0	0	0
ENSG00000257150	12	28	10	20	18	6
ENSG00000074527	1233	2137	1552	1518	1268	147
ENSG00000199506	0	0	0	0	0	2
ENSG00000258343	0	2	0	0	12	5
ENSG00000258292	0	0	0	0	2	0
ENSG00000139343	408	351	328	490	474	332
ENSG00000165972	5	24	11	12	51	31
ENSG00000139344	1	7	16	14	32	8
ENSG00000084110	279	246	35	25	507	36
ENSG00000257878	8	3	0	0	7	2
ENSG00000111144	3793	2661	3872	1926	2148	1428
ENSG00000257715	1	2	2	4	6	2
ENSG00000258251	0	0	0	0	0	0
ENSG00000266889	0	0	0	0	2	0
ENSG00000111145	2719	3466	3375	3849	3607	1914
ENSG00000258177	10	13	7	20	14	5
ENSG00000059758	1471	2506	2085	2704	3205	1637
ENSG00000201435	7	43	6	15	56	9
ENSG00000257169	26	42	26	34	33	16
ENSG00000258272	0	0	0	2	6	10
ENSG00000252827	0	0	0	7	7	2
ENSG00000263364	0	0	0	0	0	2
ENSG00000188596	53	62	73	154	294	112
ENSG00000258846	0	0	0	9	11	6
ENSG00000139350	589	1011	1398	1754	2034	1119
ENSG00000202368	0	1	0	0	2	0
ENSG00000258131	0	0	0	0	2	4
ENSG00000257470	0	0	0	0	2	4
ENSG00000257920	0	0	0	0	8	0
ENSG00000255794	47	8	33	0	71	31
ENSG00000221479	0	0	0	0	0	0
ENSG00000251844	0	0	0	0	0	2
ENSG00000207586	0	0	0	0	2	1
ENSG00000257157	0	0	0	0	3	0
ENSG00000257501	0	13	0	0	51	19
ENSG00000206899	2	4	2	2	7	0
ENSG00000265861	0	0	0	0	0	0
ENSG00000263890	0	0	0	0	0	0
ENSG00000258312	0	0	0	0	3	3
ENSG00000257580	0	0	0	0	10	0
ENSG00000201296	0	0	0	0	1	2
ENSG00000227825	10	24	15	18	32	6
ENSG00000245017	5	8	7	3	12	2
ENSG00000257167	51	38	31	35	125	25
ENSG00000120802	2736	2877	2616	3031	4578	2078
ENSG00000264461	4	4	7	8	7	2
ENSG00000225185	0	0	2	4	4	0
ENSG00000075415	8586	11987	14037	6155	9676	6486
ENSG00000212443	1139	1607	2013	804	1079	1076
ENSG00000221625	24	52	50	4	21	13
ENSG00000166130	204	435	461	1506	1044	520
ENSG00000120868	831	680	700	1590	1009	677
ENSG00000185046	157	364	134	20	126	43
ENSG00000258204	2	2	0	0	8	0
ENSG00000257458	0	4	6	2	10	4
ENSG00000202324	0	1	0	0	0	2
ENSG00000258039	2	0	1	2	12	4
ENSG00000180219	10	13	4	6	23	7
ENSG00000214203	2	8	0	8	12	3
ENSG00000111647	785	2527	1978	1113	1565	1096
ENSG00000257696	0	4	4	1	17	0
ENSG00000238105	199	133	102	354	142	54
ENSG00000221770	0	0	0	0	0	0
ENSG00000266610	0	0	0	0	0	0
ENSG00000257489	20	9	8	30	21	7
ENSG00000075089	446	628	829	787	1301	554
ENSG00000166153	16	6	34	49	59	21
ENSG00000206790	0	0	0	0	1	0
ENSG00000136021	2631	3303	3139	3089	3349	2842
ENSG00000179520	0	0	0	4	60	12
ENSG00000238748	0	0	0	0	0	1
ENSG00000012504	0	0	6	0	54	17
ENSG00000271177	0	0	0	0	0	2
ENSG00000139354	172	299	229	840	588	145
ENSG00000257803	18	10	2	51	15	2
ENSG00000239036	0	0	0	0	0	0
ENSG00000151572	46	0	35	432	176	94
ENSG00000257325	0	0	0	0	6	0
ENSG00000258007	0	0	0	2	0	4
ENSG00000258033	9	0	0	13	9	14
ENSG00000256870	2	0	0	6	29	14
ENSG00000207414	0	0	0	0	2	1
ENSG00000241744	0	0	0	0	4	4
ENSG00000120800	1761	2183	2227	2663	3819	1987
ENSG00000238800	0	2	0	2	2	6
ENSG00000120805	2213	2847	2791	2310	3984	1260
ENSG00000257543	4	5	16	2	11	14
ENSG00000222890	0	0	0	0	0	1
ENSG00000239413	0	0	0	0	2	0
ENSG00000206929	0	0	0	0	1	0
ENSG00000202249	0	0	0	0	0	0
ENSG00000252366	0	0	0	0	3	0
ENSG00000166211	4	0	0	0	10	5
ENSG00000196091	42	70493	158543	10	85	31
ENSG00000257514	0	33	61	0	6	2
ENSG00000111666	781	752	792	165	218	56
ENSG00000199933	10	11	9	2	1	2
ENSG00000139351	58	63	58	27	42	15
ENSG00000111670	3368	3596	3840	3538	1726	2400
ENSG00000222255	2	4	0	1	4	2
ENSG00000258230	19	20	10	9	10	18
ENSG00000201168	0	0	0	0	0	0
ENSG00000238940	2	1	0	2	0	0
ENSG00000222932	2	1	2	2	4	1
ENSG00000223046	0	0	0	2	1	0
ENSG00000252863	0	0	0	0	2	0
ENSG00000258153	2	4	6	6	9	3
ENSG00000136048	235	295	426	1362	568	421
ENSG00000257202	0	0	0	10	8	2
ENSG00000241917	0	0	2	1	6	6
ENSG00000258308	0	0	4	18	15	5
ENSG00000258288	0	0	2	0	2	8
ENSG00000120860	564	744	696	594	920	543
ENSG00000257222	3	2	5	7	2	6
ENSG00000075188	415	460	506	825	809	565
ENSG00000185480	254	227	140	325	406	165
ENSG00000183395	2	8	2	6	15	4
ENSG00000264554	0	0	0	0	7	0
ENSG00000258142	0	0	0	0	2	2
ENSG00000017427	1136	4376	2455	145	120	61
ENSG00000257254	0	0	0	0	4	0
ENSG00000258169	15	8	9	4	26	7
ENSG00000171759	4	2	0	5	82	25
ENSG00000221807	0	0	0	0	5	1
ENSG00000139352	0	0	0	4	14	8
ENSG00000257703	0	0	0	2	2	2
ENSG00000239164	0	0	0	0	0	0
ENSG00000257860	0	0	0	0	12	9
ENSG00000179088	9	2	0	10	91	23
ENSG00000238909	0	0	0	0	0	0
ENSG00000257415	0	0	0	4	22	6
ENSG00000257994	0	0	0	4	3	1
ENSG00000257762	0	0	0	4	60	8
ENSG00000136011	91	27	68	69	151	59
ENSG00000212594	0	0	0	0	3	3
ENSG00000257737	0	0	0	2	2	6
ENSG00000257766	0	0	0	0	3	0
ENSG00000238914	0	0	0	0	0	0
ENSG00000257681	1	8	14	22	18	2
ENSG00000111696	378	846	834	1938	1050	283
ENSG00000257754	0	14	2	25	33	4
ENSG00000257327	0	0	0	2	4	0
ENSG00000214198	16	22	28	35	85	44
ENSG00000166598	12811	13636	18044	80856	44037	16760
ENSG00000265072	0	0	0	0	0	0
ENSG00000204954	126	218	339	248	249	90
ENSG00000139372	948	1937	1362	1679	2597	1958
ENSG00000215976	0	0	1	0	1	1
ENSG00000120820	138	468	375	807	326	155
ENSG00000216285	119	74	127	165	142	177
ENSG00000111727	1025	1594	1707	973	1391	701
ENSG00000120837	855	1228	1394	920	1084	438
ENSG00000199415	0	0	0	0	0	0
ENSG00000257193	0	0	0	2	8	0
ENSG00000198431	1041	4333	3492	5383	30222	3213
ENSG00000257732	0	2	0	28	29	5
ENSG00000213442	1685	1626	1692	1646	1688	923
ENSG00000255150	64	399	88	200	515	74
ENSG00000171310	367	375	701	3127	2107	1007
ENSG00000258111	4	12	3	33	10	6
ENSG00000264295	2	2	0	0	1	0
ENSG00000136052	226	239	252	582	211	363
ENSG00000222579	0	0	0	1	2	6
ENSG00000265054	0	0	0	2	0	0
ENSG00000257758	0	0	0	2	16	4
ENSG00000151131	188	153	139	188	116	109
ENSG00000136010	298	645	487	2443	3668	834
ENSG00000257886	0	0	0	0	3	0
ENSG00000257999	2	6	0	2	18	3
ENSG00000136051	2171	4039	3801	5355	5054	3454
ENSG00000136044	1810	2334	1677	1829	1979	1210
ENSG00000235162	171	233	392	1945	2915	638
ENSG00000257642	0	0	0	4	46	0
ENSG00000264749	0	0	0	0	4	2
ENSG00000257859	1	2	0	7	32	2
ENSG00000257773	16	24	40	24	74	20
ENSG00000257890	6	0	2	6	11	6
ENSG00000074590	726	1624	2101	2316	1042	389
ENSG00000257438	7	25	24	43	20	12
ENSG00000257611	0	0	0	0	16	0
ENSG00000136026	6989	6854	4857	10581	7778	5614
ENSG00000258355	23	26	4	18	3	6
ENSG00000238609	0	0	0	0	2	1
ENSG00000166046	5397	3704	2499	1296	2214	590
ENSG00000013503	1237	1473	1267	694	1221	861
ENSG00000257545	2	8	5	6	13	7
ENSG00000111783	0	2	2	3	64	29
ENSG00000257711	0	0	2	0	5	2
ENSG00000257918	0	0	0	0	2	0
ENSG00000111785	333	454	611	573	535	262
ENSG00000257119	0	0	2	4	9	4
ENSG00000240631	0	0	0	0	1	0
ENSG00000260329	21	20	66	10	35	11
ENSG00000151135	542	950	774	2074	2453	839
ENSG00000120832	193	373	238	209	230	71
ENSG00000008405	586	1886	785	776	960	568
ENSG00000257548	0	2	0	2	15	0
ENSG00000257444	0	4	0	0	9	0
ENSG00000151136	3855	4120	2597	1375	2214	1506
ENSG00000200897	2	5	12	4	2	5
ENSG00000222302	12	10	1	0	0	2
ENSG00000257579	7	22	6	4	6	4
ENSG00000222160	0	0	0	0	0	0
ENSG00000136045	1272	1857	1740	2321	2968	1802
ENSG00000240441	6	10	3	10	5	10
ENSG00000110851	1555	1464	1394	1743	1342	1407
ENSG00000258136	59	7	12	48	65	23
ENSG00000187855	4	0	2	1	14	12
ENSG00000263632	0	0	0	0	0	0
ENSG00000257141	4	0	0	0	3	6
ENSG00000257398	0	0	0	0	19	5
ENSG00000257951	0	0	0	2	16	10
ENSG00000257392	0	0	0	0	3	0
ENSG00000257426	0	0	0	0	2	0
ENSG00000258072	0	0	0	0	1	3
ENSG00000257129	0	0	0	4	14	3
ENSG00000075035	180	38	41	23	106	45
ENSG00000257281	0	2	4	2	5	0
ENSG00000174600	278	586	790	487	248	57
ENSG00000247213	0	0	0	4	39	18
ENSG00000198855	250	141	209	180	304	68
ENSG00000075856	1832	1906	1877	2182	1632	1153
ENSG00000136003	1495	1982	2992	1687	1679	582
ENSG00000183160	214	438	661	142	101	35
ENSG00000110876	272	397	189	429	253	74
ENSG00000257221	3	20	6	19	21	10
ENSG00000110880	4618	8731	5988	11519	15647	8478
ENSG00000238457	5	15	4	6	9	4
ENSG00000200060	0	0	0	0	2	0
ENSG00000264043	34	16	14	7	21	17
ENSG00000084112	1651	2585	2118	3370	2148	1021
ENSG00000207622	10	6	6	18	5	5
ENSG00000110887	2	0	2	4	70	26
ENSG00000260987	0	0	0	0	18	8
ENSG00000166111	0	14	8	8	34	9
ENSG00000201324	0	0	0	0	0	0
ENSG00000238424	0	0	0	0	3	2
ENSG00000135093	466	538	503	376	549	248
ENSG00000256262	5	2	2	6	8	2
ENSG00000212138	2	5	6	5	4	0
ENSG00000189046	232	265	283	277	282	134
ENSG00000076248	938	967	863	748	829	576
ENSG00000256139	36	43	38	11	17	13
ENSG00000076555	2186	4403	4491	191	217	137
ENSG00000139445	20	51	4	19	44	19
ENSG00000174527	16	58	30	54	113	299
ENSG00000256560	0	0	0	0	13	5
ENSG00000255655	0	2	0	0	0	2
ENSG00000110906	2159	3399	2112	2689	3125	4009
ENSG00000151148	2129	1772	2301	1768	1542	1135
ENSG00000139428	824	688	836	403	925	522
ENSG00000200274	14	1	0	2	4	0
ENSG00000110921	1092	799	874	316	452	379
ENSG00000200794	1	1	2	0	2	1
ENSG00000139438	158	144	85	30	85	29
ENSG00000255650	2	2	6	5	20	7
ENSG00000111199	325	115	129	284	60	51
ENSG00000263510	0	0	0	0	0	2
ENSG00000139433	26844	29158	16686	2261	14535	8951
ENSG00000256351	32	31	16	8	8	26
ENSG00000241413	24	27	14	5	10	8
ENSG00000249094	23	8	13	0	36	14
ENSG00000139437	1136	882	802	436	550	328
ENSG00000139436	921	901	973	1157	1131	545
ENSG00000076513	2871	1945	1831	3481	1621	1617
ENSG00000174456	152	102	162	216	183	54
ENSG00000122970	275	459	485	725	609	308
ENSG00000174437	13309	60148	125500	21662	20425	11651
ENSG00000264626	1	4	1	3	9	2
ENSG00000196510	1833	1830	1827	1186	1772	940
ENSG00000258210	12	5	2	6	1	7
ENSG00000258011	22	13	20	53	15	10
ENSG00000111229	3720	3502	3788	5020	5792	3340
ENSG00000111231	355	638	732	652	714	386
ENSG00000241680	4	6	0	2	9	3
ENSG00000204856	59	102	128	133	141	41
ENSG00000111237	1781	2509	2683	1885	1643	1256
ENSG00000202335	0	0	0	0	0	0
ENSG00000151164	59	92	40	54	61	11
ENSG00000196850	2013	6178	4865	3823	3204	2228
ENSG00000204852	335	521	527	582	405	134
ENSG00000263537	0	0	0	1	2	0
ENSG00000122986	42	45	67	98	75	11
ENSG00000221246	2	2	0	2	1	0
ENSG00000186298	3979	5683	5921	3909	3743	3144
ENSG00000257268	0	0	6	0	3	0
ENSG00000241286	1	0	0	0	8	2
ENSG00000173093	1	22	5	4	21	12
ENSG00000111245	36	30716	35469	6	6	21
ENSG00000185847	2	962	1397	0	48	5
ENSG00000258240	0	8	43	1	1	4
ENSG00000111249	0	18	20	21	68	35
ENSG00000221259	0	0	0	2	3	0
ENSG00000221386	0	0	0	0	0	0
ENSG00000253080	0	0	0	0	2	0
ENSG00000198324	591	604	331	437	394	98
ENSG00000257595	6	10	2	3	5	1
ENSG00000257539	6	4	10	4	16	8
ENSG00000111252	707	819	792	1906	822	266
ENSG00000204842	1086	1123	1208	1300	915	549
ENSG00000266269	0	0	4	4	4	0
ENSG00000272215	4	1	0	2	6	2
ENSG00000238168	20	8	14	46	19	6
ENSG00000258099	11	10	4	12	19	10
ENSG00000089234	915	1063	1205	920	1035	584
ENSG00000258359	12	7	18	22	12	3
ENSG00000111271	881	690	822	616	682	491
ENSG00000257767	0	0	0	0	0	0
ENSG00000111275	3180	4578	3136	1194	3327	1288
ENSG00000257877	42	36	25	3	20	11
ENSG00000234608	51	71	104	121	115	71
ENSG00000248594	0	0	0	0	0	0
ENSG00000089022	694	824	824	920	850	455
ENSG00000244060	11	5	11	8	6	8
ENSG00000270018	21	17	18	18	24	8
ENSG00000229186	126	74	87	126	119	42
ENSG00000226469	6	26	18	4	72	12
ENSG00000198270	278	379	192	87	1105	57
ENSG00000258373	0	8	0	2	28	2
ENSG00000257624	8	3	2	2	9	4
ENSG00000089248	2714	2831	2096	2458	4206	1644
ENSG00000111300	1736	2608	2294	1987	2416	1264
ENSG00000266370	4	2	2	0	1	6
ENSG00000258323	13	13	9	11	10	7
ENSG00000200688	8	3	2	2	2	0
ENSG00000135148	2064	2305	1872	1798	1742	1198
ENSG00000200135	2	2	0	0	0	2
ENSG00000173064	4517	4512	3995	2940	1922	1452
ENSG00000257494	4	8	2	0	1	11
ENSG00000201428	1176	1163	1124	905	1132	606
ENSG00000213152	10	10	6	12	19	4
ENSG00000257658	4	0	8	10	3	3
ENSG00000089009	20932	29468	27261	19739	26437	18343
ENSG00000179295	5503	11106	10246	8088	9664	6726
ENSG00000089169	0	6	0	14	136	64
ENSG00000221560	0	0	0	0	2	0
ENSG00000089127	1817	1727	1048	6369	1400	951
ENSG00000257452	2	2	2	9	3	7
ENSG00000111331	3188	2941	1807	18004	3639	2265
ENSG00000111335	1559	1469	1051	13978	4328	2176
ENSG00000258159	4	0	0	2	12	6
ENSG00000242461	0	0	0	0	13	4
ENSG00000135144	158	233	203	96	188	66
ENSG00000111344	1179	1620	1067	167	1748	256
ENSG00000186710	22	21	14	5	30	15
ENSG00000199899	4	2	0	2	0	0
ENSG00000123064	2011	2062	1960	2017	1890	982
ENSG00000233796	0	0	0	0	0	0
ENSG00000201208	2	18	9	4	6	4
ENSG00000139405	475	602	908	392	636	270
ENSG00000257286	0	0	0	0	0	0
ENSG00000166578	38	22	38	53	48	28
ENSG00000186815	4002	2279	2410	1706	703	377
ENSG00000089060	1058	1059	1075	1512	1168	1079
ENSG00000151176	729	1067	1279	2258	1858	816
ENSG00000135094	4	18	36	209	273	32
ENSG00000139410	40	118	213	96	141	32
ENSG00000089116	0	4	0	87	91	37
ENSG00000257935	0	0	0	0	3	0
ENSG00000238487	0	0	0	0	1	0
ENSG00000249550	0	2	0	8	54	18
ENSG00000257231	4	0	0	0	1	0
ENSG00000122965	1274	1263	1452	2188	3121	991
ENSG00000257359	0	7	4	7	4	2
ENSG00000257603	0	0	0	0	11	2
ENSG00000257997	0	0	0	0	0	2
ENSG00000257300	0	0	0	0	5	3
ENSG00000257915	0	0	0	2	10	2
ENSG00000257476	0	0	0	4	2	2
ENSG00000089225	0	8	4	10	57	23
ENSG00000255399	4	8	0	1	29	13
ENSG00000222982	0	0	0	0	4	0
ENSG00000255830	0	0	0	0	6	2
ENSG00000265632	0	0	0	0	0	2
ENSG00000258244	0	0	0	0	6	0
ENSG00000258254	0	0	0	0	8	0
ENSG00000199220	0	0	0	0	1	3
ENSG00000135111	480	1031	1840	825	636	259
ENSG00000257817	0	0	18	2	24	4
ENSG00000252459	0	0	0	0	0	0
ENSG00000257517	0	0	0	3	2	0
ENSG00000257958	0	0	0	0	6	6
ENSG00000257519	0	0	2	0	3	4
ENSG00000271579	6	69	158	0	12	2
ENSG00000257726	0	0	0	0	8	2
ENSG00000258108	2	0	0	0	13	1
ENSG00000258280	0	0	0	0	8	4
ENSG00000257407	0	0	0	2	16	10
ENSG00000241656	0	0	0	0	2	2
ENSG00000240205	0	0	0	0	2	1
ENSG00000257781	0	0	0	0	12	9
ENSG00000257683	1	0	0	0	6	3
ENSG00000200112	2	0	0	0	0	0
ENSG00000123066	7505	12125	7548	10149	7701	6280
ENSG00000258034	9	16	8	5	15	1
ENSG00000200665	21	32	24	17	13	4
ENSG00000207967	0	1	13	4	8	5
ENSG00000257979	11	56	47	66	24	14
ENSG00000258337	32	23	38	49	36	18
ENSG00000263768	0	13	10	4	11	0
ENSG00000258346	0	2	1	2	12	2
ENSG00000264037	0	0	0	0	2	0
ENSG00000258018	0	4	11	6	30	18
ENSG00000196668	11	22	6	32	50	23
ENSG00000258102	0	2	0	14	7	7
ENSG00000171471	64	115	123	68	77	87
ENSG00000258249	6	14	0	0	9	0
ENSG00000257883	0	0	0	0	17	8
ENSG00000257654	0	0	0	0	9	4
ENSG00000111412	860	993	1116	1196	1558	799
ENSG00000135119	58	22	24	39	611	36
ENSG00000239374	0	0	0	3	5	0
ENSG00000201382	0	0	2	0	0	0
ENSG00000135116	10	18	79	21	188	24
ENSG00000240100	0	0	0	0	0	1
ENSG00000174989	385	715	487	743	885	467
ENSG00000257279	38	59	31	63	66	16
ENSG00000088992	139	51	97	42	26	16
ENSG00000258285	10	6	0	5	25	6
ENSG00000135108	1697	2688	2209	2542	2738	1524
ENSG00000089250	375	2243	5185	983	1582	802
ENSG00000257465	0	2	4	8	4	7
ENSG00000171435	23	16	14	23	187	124
ENSG00000255686	0	0	0	0	0	0
ENSG00000256071	0	0	0	0	7	6
ENSG00000111445	401	451	578	1162	835	498
ENSG00000176871	2578	4438	5750	5049	5357	1291
ENSG00000176834	2332	1821	957	1023	887	258
ENSG00000089220	8315	10011	8920	7010	5805	3172
ENSG00000135090	1778	2140	1718	4040	2212	1396
ENSG00000221280	0	0	0	2	0	2
ENSG00000240342	8393	7630	11045	9646	6728	4658
ENSG00000270482	3	8	4	0	13	4
ENSG00000111707	2879	3144	2729	3232	3231	1766
ENSG00000255714	0	0	0	2	13	6
ENSG00000241590	0	0	0	0	14	4
ENSG00000256750	0	0	0	0	4	2
ENSG00000255618	0	0	0	1	7	2
ENSG00000255814	0	0	0	0	1	1
ENSG00000199809	0	0	0	0	2	0
ENSG00000256149	0	0	0	0	4	2
ENSG00000201042	0	0	0	0	7	0
ENSG00000139767	18	30	35	14	98	40
ENSG00000244112	0	0	0	0	5	2
ENSG00000256031	0	0	0	0	11	1
ENSG00000257095	1	0	0	4	12	2
ENSG00000256884	0	5	4	0	7	2
ENSG00000152137	4509	13149	12299	1417	3894	197
ENSG00000256609	74	193	319	18	26	10
ENSG00000213144	127	1091	709	27	56	17
